"","wti","brent","gas","gasoline","ethylene","copper","uranium","gold","platinum","corn"
"2015-08-23 23:00:00",-0.0214378772741237,0.0024451598042603,-0.0240210678509364,0.0188294635807793,0.0317486983145803,-0.0126211080921941,0,0.00282881600224805,-0.00641941903343657,-0.0164609594348946
"2015-08-24 23:00:00",-0.0267752333718851,0.0024451598042603,0.00240624796645184,-0.0366352395682332,0.0317486983145803,-0.00881273919457115,0,-0.00496420856479229,-0.0260239040246866,0.00431739140453136
"2015-08-25 23:00:00",0.0129518048133304,-0.0026068285449643,0.00892939870066589,-0.0243378444851956,0.0371395469494566,0.0169575640738788,0.00410116774421443,-0.0112997911569996,-0.0136714415992971,0.011952471955655
"2015-08-26 23:00:00",0.00010616838315558,-0.00832378842959614,0.00425671384876303,-0.0434025387029768,0.0752234212375875,-0.0109082847247386,0.00679812271382119,-0.0131285402376049,0.0010945143867378,-0.0115331114742334
"2015-08-27 23:00:00",0.0531711415727054,0.00973372874071465,-0.00710273049875443,0.0270515007153316,-0.0145987994211525,0.0212039435087359,0,-0.00276105450793196,0.0175220771448723,-0.00248377801685606
"2015-08-28 17:00:00",0.0554094084741559,0.00130242727459517,0.011423728059092,0.0343786160567694,-0.0148150857851408,0.00795493038068695,0,0.00590578082890225,0.0125134380226655,0.001707822801567
"2015-08-30 23:00:00",0.0183202778563865,0.00130242727459517,-0.00938760460977262,0.0343786160567694,-0.0148150857851408,-0.00165629040813275,0,0.00154658566874133,-0.00259276697748323,-0.00329401884965996
"2015-08-31 23:00:00",0.0392422922388325,0.00130242727459517,-0.000264915111839681,0.0343786160567694,-0.0148150857851408,-0.00165035070782604,0,0.000787103316677751,-0.00233346311114957,-0.00262581439101783
"2015-09-01 23:00:00",-0.00630467360905262,0.0104529370427251,0.00533152216127475,-0.0727205870253735,-0.0400053346136993,-0.00766534389553097,0.00542742173536537,0.00574836427851189,0.000239792291413465,-0.00698883928993954
"2015-09-02 23:00:00",-0.0189900803111507,-0.000923977274299048,-0.011993001056068,-0.00730979249744745,-0.0631789016215316,0.00564780717054436,0,-0.00416133059566715,0.00405534464064594,-0.00989578431025429
"2015-09-03 23:00:00",0.0299503268050447,0.0191928851015302,0.0106433789780269,0.0226127976109272,0,0.0260900183112938,0,-0.00817510533159815,-0.00168119899168762,-0.0108622439796955
"2015-09-04 17:00:00",-0.00825853120505604,0.00221424588069574,-0.00064701637138076,-0.0115878135663285,-0.00544960476756473,-0.019890682272683,0.00674311388489013,-0.00384150928871829,-0.0116423476717964,-0.00581270466215766
"2015-09-06 23:00:00",-0.0111428842901149,0.00221424588069574,-0.00781790030310325,-0.0035443233891943,-0.00544960476756473,-0.00235258012731343,0.00674311388489013,-0.000624340374965726,-0.00838531319064018,-0.00581270466215766
"2015-09-07 23:00:00",-0.0127518817882617,0.00221424588069574,0.00239979968714232,-0.0134620575332995,-0.00544960476756473,0.00962586460791748,0.00674311388489013,-0.00105396943535929,0.000664118248079326,-0.00581270466215766
"2015-09-08 23:00:00",0.00787652283042561,-0.0238993163613141,0.0095672590407534,0.00206505342566743,-0.00544960476756473,0.0268057878765298,0.00674311388489013,0.00127699289091687,0.0112392406847919,0.000134552679819322
"2015-09-09 23:00:00",-0.0113887519873912,-0.0101925747247176,-0.00801408299337869,-0.0130818434497542,0.0442060925044956,0.0100607219302304,0,-0.00864125719366271,-0.0115205516043764,0.00483187826031894
"2015-09-10 23:00:00",0.00362896158303139,0.0115620158644774,0.00409272207829481,-0.000576747432324609,-0.0385722747862396,0.00656789338509878,0.00134318354646723,-0.00257979623697224,-0.00575755395633681,0.007328385696872
"2015-09-11 17:00:00",-0.0032951398778116,-0.00401090680145444,0.00134501794665765,-0.00713527613325837,0.0167134809737406,-0.00192850400714573,0,-0.00293250382836874,-0.0117353560871605,0.0111873208293192
"2015-09-13 23:00:00",-0.00475819640525854,-0.00401090680145444,0.0107568832702504,0.0033828356728689,0.0167134809737406,-0.00506385934575793,0,0.00101476950333623,-0.00327534611035407,0.0387954352431334
"2015-09-14 23:00:00",-0.0105540641309889,-0.00401090680145444,0.00864668764297072,-0.0317666939525951,0.0167134809737406,-0.00762457099332448,0,0.000154385780247068,-0.0127051137298633,0.00336598655005282
"2015-09-15 23:00:00",0.00810108224969985,-0.0115817941513221,0.00340146712383294,-0.00561162712298469,-0.0327898228229908,0.00281353573238441,-0.00268817366180008,-0.00191833386195039,0.000817284747488323,-0.000168030514736905
"2015-09-16 23:00:00",0.037671498323947,-0.00153919565000749,-0.0225207466830238,0.0340042538281473,0.0219789067187752,0.0120404252948205,0.00268817366180008,0.00944671323922108,0.0104826614309754,-0.01057531605995
"2015-09-17 23:00:00",0.0110008174894998,-0.00153919565000749,-0.0121516138623877,0.00564234579779122,-0.0109290705321903,0.00385873465658548,0,0.00672259546261422,0.00353279142155927,-0.0132665124854316
"2015-09-18 17:00:00",-0.0226515752271292,-0.00153919565000749,-0.00909149722856206,-0.003283451631515,0,-0.0293101203102273,0,0.0115208151502726,0.00955829633983107,-0.00676221964771884
"2015-09-20 23:00:00",-0.0199598620611101,-0.00153919565000749,-0.0195323707196989,-0.0075836254097057,0,-0.00367341234954921,0,0.00169139433669852,-0.000226385195374768,-0.0104574386046732
"2015-09-21 23:00:00",0.0231483535005119,-0.00153919565000749,-0.00270067195754919,0.0215520095448998,0,0.00629048316148051,0,-0.00274384824213758,-0.00626854503858887,0.00999990911723536
"2015-09-22 23:00:00",-0.00180977600504972,0.00228228941061381,0.00281862927398846,0.00439058460576813,-0.0229895182246989,-0.0342292170109033,0,-0.00654062294361868,-0.0288534672697764,0.00491095574581113
"2015-09-23 23:00:00",-0.00431194501469401,-0.00156638435677081,-0.00111272223774883,0.00391931623612329,-0.0537442760066906,-0.00549637394077962,0,0.002400739486073,-0.00913063147819493,0.00285935945397409
"2015-09-24 23:00:00",-0.01882005932677,0.00211063908141185,-0.00268574437430102,-0.0213774623594336,-0.0185763855729353,-0.000849610400099898,0,0.0134761336378446,0.0105519394122382,-0.00220408533627037
"2015-09-25 16:00:00",0.0143464922649659,0.00211063908141185,0.000231796859444189,0.00175234546241665,-0.0125787822068602,-0.00468209119114338,-0.00673403218134405,7.14796921741367e-06,0.000275397542941924,0.00697669791238908
"2015-09-27 23:00:00",-0.00283582134535321,0.00211063908141185,0.0126440317043514,0.00873754446437758,-0.0125787822068602,-0.00237906535685006,-0.00673403218134405,0.000772907699121639,-0.00195290855641783,0.0116303567490155
"2015-09-28 21:00:00",-0.0117347867547037,0.00211063908141185,0.00443233128855391,-0.0173400653653566,-0.0125787822068602,-0.0168945929572022,-0.00673403218134405,-0.0100869200126086,-0.0232204659516633,-0.00122052194823663
