"Date" "Mid Price"
2012-03-19 204.9304
2012-03-16 204.3722
2012-03-15 201.6332
2012-03-14 202.2584
2012-03-13 203.9577
2012-03-12 202.7222
2012-03-09 203.6606
2012-03-08 202.5852
2012-03-07 201.1483
2012-03-06 199.8719
2012-03-05 202.9299
2012-03-02 203.1847
2012-03-01 205.701
2012-02-29 202.907
2012-02-28 202.8965
2012-02-27 205.2508
2012-02-24 206.3757
2012-02-23 204.1315
2012-02-22 202.7943
2012-02-21 201.8762
2012-02-17 198.5643
2012-02-16 197.9757
2012-02-15 196.9497
2012-02-14 195.7266
2012-02-13 196.1592
2012-02-10 194.3695
2012-02-09 196.5528
2012-02-08 195.1214
2012-02-07 194.7615
2012-02-06 193.7877
2012-02-03 193.1534
2012-02-02 190.6384
2012-02-01 191.5141
2012-01-31 191.4889
2012-01-30 191.6447
2012-01-27 193.2161
2012-01-26 192.7195
2012-01-25 191.7304
2012-01-24 190.9562
2012-01-23 190.96
2012-01-20 188.977
2012-01-19 191.2253
2012-01-18 190.5127
2012-01-17 191.1648
2012-01-13 188.8391
2012-01-12 190.0465
2012-01-11 192.4619
2012-01-10 193.9406
2012-01-09 192.3999
2012-01-06 192.2692
2012-01-05 192.0544
2012-01-04 194.5702
2012-01-03 193.4947
2011-12-30 187.2139
2011-12-29 187.4734
2011-12-28 187.3677
2011-12-27 189.6629
2011-12-23 187.4934
2011-12-22 187.248
2011-12-21 186.0502
2011-12-20 184.1859
2011-12-19 179.8357
2011-12-16 179.3721
2011-12-15 179.4682
2011-12-14 180.5416
2011-12-13 188.1805
2011-12-12 185.5282
2011-12-09 187.9576
2011-12-08 187.6481
2011-12-07 189.8828
2011-12-06 191.6398
2011-12-05 190.9966
2011-12-02 191.2326
2011-12-01 190.1118
2011-11-30 191.1517
2011-11-29 189.8342
2011-11-28 187.3209
2011-11-25 184.7894
2011-11-23 185.4251
2011-11-22 188.3161
2011-11-21 186.4802
2011-11-18 188.3915
2011-11-17 189.8734
2011-11-16 195.4705
2011-11-15 193.6654
2011-11-14 192.0485
2011-11-10 192.1673
2011-11-09 191.0378
2011-11-08 193.5019
2011-11-07 192.0555
2011-11-04 190.2308
2011-11-03 189.448
2011-11-02 187.1377
2011-11-01 186.7505
2011-10-31 188.5734
2011-10-28 189.9099
2011-10-27 191.2458
2011-10-26 185.6064
2011-10-25 188.9495
2011-10-24 187.8447
2011-10-21 183.5321
2011-10-20 181.7947
2011-10-19 182.3201
2011-10-18 185.4481
2011-10-17 184.1915
2011-10-14 185.6469
2011-10-13 181.2362
2011-10-12 181.9851
2011-10-11 181.692
2011-10-07 176.5239
2011-10-06 176.4712
2011-10-05 172.2769
2011-10-04 167.6135
2011-10-03 170.4229
2011-09-30 171.9882
2011-09-29 176.5832
2011-09-28 175.6402
2011-09-27 180.4347
2011-09-26 174.7158
2011-09-23 174.3885
2011-09-22 176.7858
2011-09-21 185.8244
2011-09-20 187.3095
2011-09-19 185.945
2011-09-16 190.0589
2011-09-15 191.6541
2011-09-14 190.5418
2011-09-13 191.5302
2011-09-12 190.7623
2011-09-09 190.9175
2011-09-08 194.5851
2011-09-07 195.3529
2011-09-06 191.3403
2011-09-02 192.356
2011-09-01 194.9058
2011-08-31 196.1589
2011-08-30 195.5273
2011-08-29 192.7443
2011-08-26 191.2605
2011-08-25 189.8741
2011-08-24 189.1535
2011-08-23 189.6977
2011-08-22 187.8345
2011-08-19 186.4985
2011-08-18 184.7064
2011-08-17 190.992
2011-08-16 189.1002
2011-08-15 189.9542
2011-08-12 186.9677
2011-08-11 187.0643
2011-08-10 183.2503
2011-08-09 178.8164
2011-08-08 180.6897
2011-08-05 188.1954
2011-08-04 188.0702
2011-08-03 195.7582
2011-08-02 199.301
2011-08-01 199.388
2011-07-29 199.9711
2011-07-28 202.0414
2011-07-27 202.5204
2011-07-26 204.4287
2011-07-25 203.2995
2011-07-22 204.4882
2011-07-21 202.6924
2011-07-20 202.9806
2011-07-19 202.4569
2011-07-18 200.4216
2011-07-15 202.264
2011-07-14 200.6517
2011-07-13 203.5099
2011-07-12 201.1598
2011-07-11 198.4123
2011-07-08 200.0911
2011-07-07 201.7191
2011-07-06 196.7536
2011-07-05 197.2227
2011-07-01 194.0229
2011-06-30 195.3466
2011-06-29 195.8224
2011-06-28 191.8742
2011-06-27 187.7456
2011-06-24 188.3514
2011-06-23 189.4767
2011-06-22 196.623
2011-06-21 195.2367
2011-06-20 194.8021
2011-06-17 195.4243
2011-06-16 197.0873
2011-06-15 197.9358
2011-06-14 204.8676
2011-06-13 203.0263
2011-06-10 204.8909
2011-06-09 207.2147
2011-06-08 205.3791
2011-06-07 203.3747
2011-06-06 202.1766
2011-06-03 204.3309
2011-06-02 203.9729
2011-06-01 203.4047
2011-05-31 206.5242
2011-05-27 204.0321
2011-05-26 202.8174
2011-05-25 203.3916
2011-05-24 199.9582
2011-05-23 197.6339
2011-05-20 201.0535
2011-05-19 199.5169
2011-05-18 201.7898
2011-05-17 196.4969
2011-05-16 197.3226
2011-05-13 199.6203
2011-05-12 198.8976
2011-05-11 198.9068
2011-05-10 206.9416
2011-05-09 204.053
2011-05-06 197.0945
2011-05-05 200.0595
2011-05-04 213.9975
2011-05-03 217.3334
2011-05-02 220.6947
2011-04-29 221.9982
2011-04-28 219.7752
2011-04-27 220.0989
2011-04-26 219.9819
2011-04-25 220.1696
2011-04-21 220.0278
2011-04-20 218.9611
2011-04-19 215.1805
2011-04-18 214.6525
2011-04-15 217.3063
2011-04-14 215.3978
2011-04-13 215.1089
2011-04-12 213.8404
2011-04-11 219.6336
2011-04-08 222.6567
2011-04-07 218.2499
2011-04-06 217.4567
2011-04-05 217.0979
2011-04-04 216.269
2011-04-01 214.345
2011-03-31 212.6391
2011-03-30 208.4168
2011-03-29 208.9274
2011-03-28 208.2001
2011-03-25 210.6189
2011-03-24 210.7218
